siteID,plotID,nlcdClass,collectDate,taxonID,tagID,sex,lifeStage
SCBI,SCBI_008,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.R3141,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.R2805,M,subadult
SCBI,SCBI_008,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.R3132,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.R3473,M,juvenile
SCBI,SCBI_008,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.L3208,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.R3209,M,adult
SCBI,SCBI_002,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.R3022,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.R3103,M,adult
SCBI,SCBI_002,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.L3477,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.L3478,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.R3479,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.R2806,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.R2697,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.L3487,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-03,TAST,NEON.MAM.D02.R3050,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.L3075,M,adult
SCBI,SCBI_002,deciduousForest,2018-10-03,PELE,NEON.MAM.D02.L3492,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,MIPI,NEON.MAM.D02.R3485,M,adult
SCBI,SCBI_004,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L3017,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,TAST,NEON.MAM.D02.R3006,F,adult
SCBI,SCBI_002,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R3024,F,juvenile
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L3075,M,adult
SCBI,SCBI_004,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L3002,M,juvenile
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.320612,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L3099,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R2806,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,TAST,NEON.MAM.D02.R3486,F,adult
SCBI,SCBI_002,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R3483,M,subadult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R3063,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L3061,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L3459,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R3103,M,adult
SCBI,SCBI_004,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R3005,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R3141,F,adult
SCBI,SCBI_002,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L3480,M,adult
SCBI,SCBI_002,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L3491,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R2945,F,adult
SCBI,SCBI_002,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L3481,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R3462,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L3487,F,adult
SCBI,SCBI_004,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.O004D920181004,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.810559,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R3216,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R3182,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.794496,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R3000,F,adult
SCBI,SCBI_002,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L3492,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,TAST,NEON.MAM.D02.R3050,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L2804,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R3479,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R3276,M,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L3478,M,adult
SCBI,SCBI_002,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.L3471,F,adult
SCBI,SCBI_008,deciduousForest,2018-10-04,PELE,NEON.MAM.D02.R2697,F,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.L3456,F,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.L3497,M,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R3452,F,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R3496,F,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R3232,F,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R3470,M,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R2933,F,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R3229,M,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.L3466,F,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R2950,M,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R3213,M,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R3214,F,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R3247,F,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R3498,F,subadult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.L3458,M,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R2938,M,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.L3460,M,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R2934,M,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R3451,F,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R3465,F,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R3226,F,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R3461,F,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R2998,M,adult
SCBI,SCBI_003,deciduousForest,2018-10-05,PELE,NEON.MAM.D02.R2688,M,adult
SCBI,SCBI_035,pastureHay,2019-03-28,MUMU,NEON.MAM.D02.R3008,F,subadult
SCBI,SCBI_008,deciduousForest,2019-03-28,PELE,NEON.MAM.D02.R3643,F,adult
SCBI,SCBI_008,deciduousForest,2019-03-28,PELE,NEON.MAM.D02.R3635,M,subadult
SCBI,SCBI_035,pastureHay,2019-03-28,MUMU,NEON.MAM.D02.R3015,M,subadult
SCBI,SCBI_016,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3642,F,adult
SCBI,SCBI_016,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3464,M,adult
SCBI,SCBI_016,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3646,M,adult
SCBI,SCBI_016,deciduousForest,2019-03-29,PEMA,NEON.MAM.D02.R3636,F,adult
SCBI,SCBI_016,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3634,M,adult
SCBI,SCBI_016,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3647,M,adult
SCBI,SCBI_016,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3637,F,adult
SCBI,SCBI_016,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3641,M,adult
SCBI,SCBI_016,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3644,F,adult
SCBI,SCBI_035,pastureHay,2019-03-29,MIPE,NEON.MAM.D02.R3506,M,adult
SCBI,SCBI_008,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3643,F,adult
SCBI,SCBI_008,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3521,F,subadult
SCBI,SCBI_016,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3638,F,subadult
SCBI,SCBI_016,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3640,F,adult
SCBI,SCBI_008,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3520,M,adult
SCBI,SCBI_008,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.L3487,F,subadult
SCBI,SCBI_035,pastureHay,2019-03-29,MUMU,NEON.MAM.D02.R3010,F,adult
SCBI,SCBI_016,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3639,F,subadult
SCBI,SCBI_035,pastureHay,2019-03-29,MUMU,NEON.MAM.D02.R3018,M,adult
SCBI,SCBI_008,deciduousForest,2019-03-29,PELE,NEON.MAM.D02.R3141,F,subadult
SCBI,SCBI_035,pastureHay,2019-03-29,MUMU,NEON.MAM.D02.R3012,M,adult
SCBI,SCBI_003,deciduousForest,2019-03-30,PELE,NEON.MAM.D02.R3671,M,adult
SCBI,SCBI_003,deciduousForest,2019-03-30,PELE,NEON.MAM.D02.O003J420190330,U,unknown
SCBI,SCBI_003,deciduousForest,2019-03-30,PEMA,NEON.MAM.D02.R3645,F,subadult
SCBI,SCBI_003,deciduousForest,2019-03-30,PELE,NEON.MAM.D02.R3498,F,subadult
SCBI,SCBI_003,deciduousForest,2019-03-30,PELE,NEON.MAM.D02.R3247,F,adult
SCBI,SCBI_003,deciduousForest,2019-03-30,PELE,NEON.MAM.D02.R2933,F,adult
SCBI,SCBI_008,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3673,F,adult
SCBI,SCBI_008,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3643,M,adult
SCBI,SCBI_035,pastureHay,2019-04-30,MUMU,NEON.MAM.D02.R3528,M,adult
SCBI,SCBI_035,pastureHay,2019-04-30,MUMU,NEON.MAM.D02.L3530,F,adult
SCBI,SCBI_008,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3681,F,subadult
SCBI,SCBI_008,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3216,F,adult
SCBI,SCBI_002,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3695,M,adult
SCBI,SCBI_008,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3685,M,adult
SCBI,SCBI_035,pastureHay,2019-04-30,MIPE,NEON.MAM.D02.O035B320190430,F,adult
SCBI,SCBI_008,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3532,M,adult
SCBI,SCBI_008,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3141,F,adult
SCBI,SCBI_035,pastureHay,2019-04-30,MUMU,NEON.MAM.D02.R3527,M,adult
SCBI,SCBI_008,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3520,M,adult
SCBI,SCBI_002,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3682,M,adult
SCBI,SCBI_035,pastureHay,2019-04-30,MIPE,NEON.MAM.D02.R3525,F,adult
SCBI,SCBI_035,pastureHay,2019-04-30,MUMU,NEON.MAM.D02.R3010,F,adult
SCBI,SCBI_035,pastureHay,2019-04-30,MUMU,NEON.MAM.D02.R3526,M,adult
SCBI,SCBI_002,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3688,F,adult
SCBI,SCBI_035,pastureHay,2019-04-30,MUMU,NEON.MAM.D02.R3529,M,adult
SCBI,SCBI_002,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3677,F,adult
SCBI,SCBI_002,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3694,F,adult
SCBI,SCBI_008,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.L3487,F,adult
SCBI,SCBI_002,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.R3691,M,adult
SCBI,SCBI_002,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.L3491,M,adult
SCBI,SCBI_035,pastureHay,2019-04-30,MUMU,NEON.MAM.D02.R3531,F,adult
SCBI,SCBI_008,deciduousForest,2019-04-30,PELE,NEON.MAM.D02.L3674,M,adult
SCBI,SCBI_035,pastureHay,2019-05-01,MUMU,NEON.MAM.D02.R3010,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-01,PELE,NEON.MAM.D02.L3674,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-01,PELE,NEON.MAM.D02.R3520,M,adult
SCBI,SCBI_002,deciduousForest,2019-05-01,PELE,NEON.MAM.D02.L3491,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-01,PELE,NEON.MAM.D02.O008E920190501,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-01,PELE,NEON.MAM.D02.R3141,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-01,PELE,NEON.MAM.D02.R3673,F,adult
SCBI,SCBI_035,pastureHay,2019-05-01,MUMU,NEON.MAM.D02.R3526,M,adult
SCBI,SCBI_035,pastureHay,2019-05-01,BLBR,NEON.MAM.D02.O035A420190501,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-01,PELE,NEON.MAM.D02.R3216,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-01,PELE,NEON.MAM.D02.R3532,M,adult
SCBI,SCBI_035,pastureHay,2019-05-01,MUMU,NEON.MAM.D02.L3530,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-01,PELE,NEON.MAM.D02.R3681,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-01,PELE,NEON.MAM.D02.L3487,F,adult
SCBI,SCBI_035,pastureHay,2019-05-01,MUMU,NEON.MAM.D02.R3678,M,juvenile
SCBI,SCBI_008,deciduousForest,2019-05-01,PELE,NEON.MAM.D02.R3643,F,adult
SCBI,SCBI_002,deciduousForest,2019-05-01,PELE,NEON.MAM.D02.R3677,F,subadult
SCBI,SCBI_035,pastureHay,2019-05-02,MUMU,NEON.MAM.D02.R3683,M,juvenile
SCBI,SCBI_004,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3523,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3141,F,adult
SCBI,SCBI_035,pastureHay,2019-05-02,MUMU,NEON.MAM.D02.R3531,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3549,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3548,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3697,M,adult
SCBI,SCBI_035,pastureHay,2019-05-02,MUMU,NEON.MAM.D02.R3679,M,juvenile
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3643,F,adult
SCBI,SCBI_035,pastureHay,2019-05-02,PELE,NEON.MAM.D02.R3690,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3532,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3681,F,adult
SCBI,SCBI_035,pastureHay,2019-05-02,PELE,NEON.MAM.D02.R3680,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R2945,F,adult
SCBI,SCBI_004,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.L3533,M,adult
SCBI,SCBI_004,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3517,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3216,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3520,M,adult
SCBI,SCBI_004,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3507,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.L3487,F,adult
SCBI,SCBI_035,pastureHay,2019-05-02,MUMU,NEON.MAM.D02.R3678,M,juvenile
SCBI,SCBI_004,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3522,M,adult
SCBI,SCBI_035,pastureHay,2019-05-02,MUMU,NEON.MAM.D02.R3010,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3673,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.R3685,M,adult
SCBI,SCBI_035,pastureHay,2019-05-02,BLBR,NEON.MAM.D02.O035I720190502,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-02,PELE,NEON.MAM.D02.L3674,M,adult
SCBI,SCBI_016,deciduousForest,2019-05-03,PEMA,NEON.MAM.D02.R3464,M,adult
SCBI,SCBI_016,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3536,F,adult
SCBI,SCBI_003,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3684,M,adult
SCBI,SCBI_016,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.L3539,M,adult
SCBI,SCBI_016,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3644,F,adult
SCBI,SCBI_016,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.L3538,M,adult
SCBI,SCBI_003,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3687,F,adult
SCBI,SCBI_016,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3634,M,adult
SCBI,SCBI_003,deciduousForest,2019-05-03,PESP,NEON.MAM.D02.O003H820190503,U,adult
SCBI,SCBI_003,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3475,F,adult
SCBI,SCBI_003,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3686,F,adult
SCBI,SCBI_016,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3537,M,adult
SCBI,SCBI_016,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3547,F,adult
SCBI,SCBI_016,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3535,F,subadult
SCBI,SCBI_003,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3467,M,adult
SCBI,SCBI_003,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3247,F,adult
SCBI,SCBI_003,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3670,M,adult
SCBI,SCBI_016,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R3641,M,adult
SCBI,SCBI_003,deciduousForest,2019-05-03,PELE,NEON.MAM.D02.R2933,F,adult
SCBI,SCBI_035,pastureHay,2019-05-29,MUMU,NEON.MAM.D02.R3620,M,juvenile
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.L3557,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3216,F,adult
SCBI,SCBI_035,pastureHay,2019-05-29,MUMU,NEON.MAM.D02.L3530,F,subadult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3662,M,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3563,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3520,M,adult
SCBI,SCBI_035,pastureHay,2019-05-29,PELE,NEON.MAM.D02.R3450,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3655,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-29,BLBR,NEON.MAM.D02.O035B220190529,F,adult
SCBI,SCBI_035,pastureHay,2019-05-29,PELE,NEON.MAM.D02.R3618,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3624,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-29,TAST,NEON.MAM.D02.R3061,M,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3542,F,juvenile
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3553,F,subadult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3548,M,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3552,M,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.L3560,F,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3551,M,subadult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3562,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3656,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3651,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3141,F,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3554,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-29,BLBR,NEON.MAM.D02.O008C420190529,F,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3561,F,juvenile
SCBI,SCBI_035,pastureHay,2019-05-29,MUMU,NEON.MAM.D02.L3617,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.797897,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3668,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-29,PELE,NEON.MAM.D02.L3454,M,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.L3491,M,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3556,F,subadult
SCBI,SCBI_035,pastureHay,2019-05-29,PELE,NEON.MAM.D02.R3689,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-29,PELE,NEON.MAM.D02.R3619,F,adult
SCBI,SCBI_035,pastureHay,2019-05-29,MUMU,NEON.MAM.D02.R3529,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3573,M,juvenile
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3558,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-29,SYFL,NEON.MAM.D02.O035G1020190529,U,juvenile
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3555,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-29,SYFL,NEON.MAM.D02.O035F1020190529,U,juvenile
SCBI,SCBI_035,pastureHay,2019-05-29,PELE,NEON.MAM.D02.R3469,M,adult
SCBI,SCBI_035,pastureHay,2019-05-29,MUMU,NEON.MAM.D02.R3621,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3698,F,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3559,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.L3654,F,adult
SCBI,SCBI_035,pastureHay,2019-05-29,MUMU,NEON.MAM.D02.R3010,F,subadult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.L3652,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3564,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3613,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.L3664,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3664,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3548,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3549,M,adult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3569,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3571,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3566,F,subadult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3567,F,subadult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3668,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3141,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.L3654,F,adult
SCBI,SCBI_035,pastureHay,2019-05-30,SYFL,NEON.MAM.D02.O035F1020190530,U,unknown
SCBI,SCBI_008,deciduousForest,2019-05-30,TAST,NEON.MAM.D02.R3050,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3216,F,adult
SCBI,SCBI_035,pastureHay,2019-05-30,SYFL,NEON.MAM.D02.O035G520190530,U,unknown
SCBI,SCBI_008,deciduousForest,2019-05-30,TAST,NEON.MAM.D02.R3006,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3612,F,subadult
SCBI,SCBI_035,pastureHay,2019-05-30,SYFL,NEON.MAM.D02.O035B120190530,U,juvenile
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3698,F,adult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3618,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3624,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3568,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.L3652,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3667,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3619,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3656,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3662,M,adult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.L3454,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3565,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3572,M,adult
